age,workclass,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
64,Self-emp-inc,2,Married-civ-spouse,Sales,White,Male,0,0,20,1,0
29,Private,5,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,0,0
38,Local-gov,9,Never-married,Transport-moving,White,Male,0,0,40,1,0
42,Private,13,Married-civ-spouse,Sales,White,Male,0,1887,40,1,1
49,Private,13,Married-civ-spouse,Sales,White,Male,0,0,60,1,1
53,Private,10,Married-civ-spouse,Tech-support,White,Male,0,0,40,1,0
35,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,1,1
38,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
36,Private,13,Divorced,Sales,Asian-Pac-Islander,Female,0,0,40,0,0
34,Self-emp-not-inc,13,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0,0,55,0,0
24,Private,13,Never-married,Prof-specialty,White,Male,0,0,10,0,0
23,Private,10,Never-married,Adm-clerical,White,Female,0,0,40,1,0
21,Private,10,Never-married,Adm-clerical,White,Female,0,0,35,1,0
47,Private,10,Widowed,Adm-clerical,White,Female,0,0,40,1,0
59,Private,4,Never-married,Farming-fishing,White,Male,4865,0,40,1,0
33,Federal-gov,12,Divorced,Exec-managerial,White,Male,0,0,50,1,1
63,Self-emp-not-inc,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,35,1,1
18,Local-gov,9,Never-married,Other-service,White,Male,0,0,60,1,0
32,Private,13,Never-married,Prof-specialty,White,Female,0,0,50,1,0
19,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
27,Local-gov,9,Never-married,Prof-specialty,White,Male,0,0,40,1,0
40,Private,10,Divorced,Transport-moving,White,Male,0,0,48,1,1
38,Self-emp-not-inc,12,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
20,Private,9,Never-married,Farming-fishing,White,Male,0,0,47,1,0
35,Self-emp-not-inc,9,Separated,Transport-moving,White,Male,0,0,70,1,0
22,Private,10,Never-married,Adm-clerical,White,Female,0,0,40,1,0
40,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,1,1
34,Private,10,Married-civ-spouse,Tech-support,White,Male,3103,0,40,1,1
23,Private,6,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
26,Private,13,Never-married,Adm-clerical,White,Male,0,0,40,1,0
53,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,1,0
34,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
39,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
25,Private,5,Married-civ-spouse,Craft-repair,White,Male,0,0,40,0,0
18,Private,7,Never-married,Sales,White,Male,0,0,20,1,0
65,Private,13,Never-married,Exec-managerial,White,Male,0,0,40,1,0
49,Self-emp-not-inc,13,Never-married,Exec-managerial,White,Female,0,0,40,1,0
64,Private,6,Married-civ-spouse,Other-service,Black,Male,0,0,40,1,0
68,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
56,Self-emp-not-inc,10,Divorced,Other-service,White,Female,0,0,40,1,0
68,Federal-gov,9,Divorced,Prof-specialty,White,Female,0,3683,40,1,0
35,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,48,1,1
50,Federal-gov,9,Never-married,Adm-clerical,Black,Female,0,0,12,1,0
45,Private,9,Divorced,Adm-clerical,White,Female,0,0,28,1,0
43,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
39,Private,10,Separated,Adm-clerical,Black,Female,0,0,40,1,0
37,Private,9,Divorced,Craft-repair,White,Male,1506,0,40,1,0
45,Private,13,Married-civ-spouse,Tech-support,White,Male,0,0,50,1,1
36,Private,12,Never-married,Tech-support,White,Female,0,0,45,1,0
26,Private,10,Never-married,Adm-clerical,White,Female,0,0,40,1,0
36,Private,13,Never-married,Prof-specialty,White,Female,0,0,32,1,0
47,Private,13,Never-married,Adm-clerical,White,Male,0,0,60,1,0
34,Private,9,Never-married,Machine-op-inspct,Black,Male,0,2001,40,1,0
53,Private,10,Widowed,Sales,White,Female,0,0,30,1,0
32,Private,13,Divorced,Machine-op-inspct,White,Female,0,1590,42,1,0
44,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
25,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,40,0,0
35,Private,3,Never-married,Farming-fishing,White,Male,0,0,36,1,0
34,Private,12,Divorced,Prof-specialty,White,Female,0,0,40,1,0
42,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
47,Private,9,Divorced,Other-service,White,Female,0,0,4,1,0
23,Private,9,Never-married,Craft-repair,White,Male,0,0,37,0,0
56,Local-gov,9,Divorced,Exec-managerial,White,Female,0,0,40,1,0
50,Private,16,Married-civ-spouse,Prof-specialty,White,Male,15024,0,50,1,1
38,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,60,1,0
46,Private,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
47,Private,12,Separated,Adm-clerical,White,Female,0,0,57,1,0
38,Self-emp-not-inc,9,Married-civ-spouse,Other-service,White,Male,3464,0,80,0,0
42,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,46,1,0
48,Private,9,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
27,Private,9,Never-married,Exec-managerial,White,Female,0,0,50,1,0
40,Private,11,Married-civ-spouse,Prof-specialty,White,Female,0,0,36,1,0
75,Self-emp-not-inc,11,Widowed,Exec-managerial,White,Female,0,0,30,1,0
39,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,48,1,1
46,Federal-gov,12,Divorced,Adm-clerical,White,Female,0,0,40,1,0
51,Private,9,Widowed,Machine-op-inspct,Black,Female,0,0,40,1,0
34,Private,9,Divorced,Other-service,White,Male,0,0,40,1,0
23,Private,10,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
32,Private,11,Never-married,Other-service,White,Male,0,0,45,1,0
45,Self-emp-not-inc,10,Never-married,Sales,White,Male,0,0,55,1,0
21,Private,10,Never-married,Other-service,White,Male,0,0,40,1,0
36,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,44,1,0
40,Private,6,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1,0
68,Private,5,Divorced,Farming-fishing,Black,Male,0,0,20,1,0
40,Private,13,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
20,Private,10,Never-married,Adm-clerical,White,Female,0,0,24,1,0
48,Local-gov,14,Divorced,Prof-specialty,White,Female,0,0,40,1,1
27,Private,13,Never-married,Sales,White,Male,0,0,45,1,0
57,Federal-gov,11,Never-married,Tech-support,White,Male,0,0,40,1,0
54,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,98,1,1
47,Private,9,Divorced,Other-service,White,Female,0,0,40,1,0
30,Local-gov,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
35,Private,10,Married-civ-spouse,Craft-repair,Other,Male,0,0,45,1,1
56,Local-gov,8,Never-married,Handlers-cleaners,White,Male,0,0,40,1,0
20,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,28,1,0
38,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,38,1,0
19,Private,10,Never-married,Sales,White,Female,0,0,25,1,0
31,Private,10,Never-married,Adm-clerical,White,Male,0,0,40,0,0
44,Local-gov,13,Never-married,Prof-specialty,White,Male,0,0,60,1,0
21,State-gov,10,Never-married,Sales,Black,Female,0,1602,12,1,0
41,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
18,Private,7,Never-married,Other-service,White,Female,0,0,16,1,0
23,Private,5,Never-married,Transport-moving,White,Male,0,0,40,1,0
37,Local-gov,10,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,0,0,32,1,0
43,Self-emp-not-inc,13,Divorced,Sales,White,Male,0,0,45,1,0
31,Private,2,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,0,0
40,Private,10,Divorced,Transport-moving,White,Male,0,0,40,1,1
27,Private,15,Divorced,Prof-specialty,White,Female,0,0,12,1,0
64,Local-gov,10,Never-married,Transport-moving,White,Male,0,0,40,1,0
31,Federal-gov,11,Never-married,Prof-specialty,White,Male,0,0,40,1,0
48,Private,14,Married-civ-spouse,Exec-managerial,Black,Male,0,0,45,1,0
37,Self-emp-not-inc,13,Married-civ-spouse,Sales,White,Male,0,0,20,0,1
28,Private,10,Divorced,Tech-support,White,Male,0,0,24,1,0
42,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
60,Self-emp-inc,4,Married-civ-spouse,Sales,White,Male,0,0,60,1,0
17,Private,7,Never-married,Other-service,White,Female,0,0,20,1,0
46,Private,6,Divorced,Adm-clerical,Black,Male,0,0,40,1,0
18,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
22,Private,9,Never-married,Other-service,White,Male,0,0,27,1,0
44,Self-emp-not-inc,13,Divorced,Exec-managerial,White,Male,0,0,60,1,0
36,Private,9,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
65,Private,11,Divorced,Exec-managerial,White,Female,0,0,40,1,0
26,Private,9,Never-married,Other-service,White,Male,0,0,40,0,0
21,Private,6,Married-civ-spouse,Other-service,White,Male,0,0,25,1,0
41,Private,9,Divorced,Craft-repair,White,Male,0,2339,40,1,0
28,Private,10,Never-married,Other-service,White,Female,0,0,35,1,0
27,Private,10,Never-married,Machine-op-inspct,White,Female,0,0,40,1,0
19,State-gov,10,Never-married,Other-service,Black,Male,0,0,12,1,0
40,Private,10,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
19,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,15,1,0
40,Private,11,Married-civ-spouse,Transport-moving,White,Male,2829,0,40,1,0
37,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
33,Private,10,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,1,1
34,Private,9,Married-civ-spouse,Other-service,White,Male,0,0,40,1,0
44,Local-gov,12,Never-married,Protective-serv,White,Male,0,0,40,1,0
33,Private,10,Divorced,Adm-clerical,Black,Female,0,0,40,1,0
72,Local-gov,9,Married-civ-spouse,Exec-managerial,White,Male,2290,0,10,1,0
19,Private,9,Never-married,Sales,White,Female,0,0,40,1,0
59,Private,11,Divorced,Prof-specialty,White,Female,0,0,36,1,0
40,Private,9,Divorced,Protective-serv,Black,Female,0,0,40,1,0
35,Private,9,Divorced,Prof-specialty,White,Female,0,0,40,1,0
22,Private,12,Never-married,Adm-clerical,White,Male,0,0,45,1,0
41,Private,14,Never-married,Prof-specialty,White,Female,0,0,40,1,0
59,Private,10,Married-civ-spouse,Tech-support,White,Male,0,0,50,1,1
50,Private,8,Divorced,Handlers-cleaners,White,Male,0,0,40,1,0
21,Private,12,Never-married,Adm-clerical,White,Female,0,0,10,1,0
40,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,0
22,Private,9,Never-married,Sales,White,Male,0,0,40,1,0
43,Private,3,Separated,Machine-op-inspct,White,Female,0,0,40,0,0
17,Private,7,Never-married,Transport-moving,White,Female,0,0,16,1,0
42,Local-gov,4,Divorced,Other-service,White,Male,0,0,40,1,0
37,Private,10,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,40,1,1
43,Private,3,Married-civ-spouse,Machine-op-inspct,Other,Male,0,0,40,0,0
46,Private,5,Separated,Craft-repair,White,Female,0,0,40,1,0
50,Local-gov,15,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,0,1
47,Self-emp-not-inc,4,Married-civ-spouse,Sales,White,Male,0,0,40,0,0
31,Private,9,Never-married,Farming-fishing,White,Male,2907,0,99,1,0
33,Private,4,Married-civ-spouse,Adm-clerical,White,Male,0,0,45,1,0
27,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,7298,0,40,1,1
59,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,35,1,0
39,Local-gov,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
29,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
26,Private,13,Widowed,Exec-managerial,White,Female,0,0,55,1,0
24,Private,9,Never-married,Craft-repair,White,Male,0,0,40,1,0
25,Private,10,Never-married,Adm-clerical,White,Male,0,1980,40,1,0
30,Private,10,Never-married,Adm-clerical,White,Female,0,0,20,1,0
52,State-gov,7,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
51,Federal-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
30,Private,13,Never-married,Sales,White,Male,0,0,60,1,1
23,Private,10,Never-married,Tech-support,White,Male,0,0,60,1,0
37,State-gov,16,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,1,0
25,State-gov,10,Married-civ-spouse,Adm-clerical,Black,Male,0,0,38,1,0
49,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,White,Male,15024,0,65,1,1
30,Private,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,1,0
40,Private,10,Divorced,Adm-clerical,White,Female,0,0,40,1,0
20,Private,9,Never-married,Machine-op-inspct,Other,Male,0,0,32,1,0
35,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,White,Male,3103,0,55,1,0
24,Private,13,Never-married,Exec-managerial,White,Male,0,0,45,1,0
32,Private,9,Separated,Craft-repair,Black,Male,0,0,40,1,0
35,Private,9,Separated,Other-service,Black,Female,0,0,30,1,0
20,Private,9,Never-married,Other-service,White,Female,0,0,40,1,0
29,State-gov,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,1
25,Private,9,Never-married,Craft-repair,White,Male,0,0,28,1,0
50,Local-gov,4,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
24,Private,9,Never-married,Adm-clerical,White,Male,0,0,50,1,0
30,Local-gov,9,Divorced,Protective-serv,White,Female,0,0,32,1,0
37,Private,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
50,Private,9,Married-civ-spouse,Machine-op-inspct,White,Female,3137,0,40,0,0
20,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,30,1,0
49,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,5013,0,50,1,0
55,Private,4,Married-civ-spouse,Transport-moving,White,Male,0,0,50,1,0
61,Private,8,Widowed,Machine-op-inspct,White,Female,0,0,40,0,0
22,Private,9,Married-spouse-absent,Other-service,White,Female,0,0,3,1,0
23,Private,12,Never-married,Adm-clerical,White,Male,0,0,12,1,0
43,Private,9,Never-married,Prof-specialty,White,Male,4650,0,40,1,0
39,Private,13,Divorced,Adm-clerical,Asian-Pac-Islander,Female,0,0,24,0,0
21,Private,10,Never-married,Sales,White,Male,0,0,35,1,0
52,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,1,1
30,Private,11,Married-civ-spouse,Sales,White,Male,4064,0,40,1,0
42,Private,13,Divorced,Adm-clerical,White,Male,9562,0,45,1,1
50,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,White,Male,0,0,50,1,0
51,Self-emp-not-inc,12,Divorced,Exec-managerial,White,Female,0,0,99,1,0
47,Private,6,Divorced,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,45,1,0
45,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
48,Federal-gov,10,Widowed,Other-service,Black,Female,0,0,40,1,0
36,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
61,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
72,Private,13,Divorced,Sales,White,Male,0,0,30,1,0
19,Private,10,Never-married,Sales,White,Female,0,0,15,1,0
39,Private,9,Divorced,Other-service,Amer-Indian-Eskimo,Female,6849,0,40,1,0
24,Private,7,Never-married,Machine-op-inspct,White,Female,0,0,40,1,0
44,Private,10,Married-spouse-absent,Handlers-cleaners,White,Male,0,0,40,0,0
19,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,20,1,0
20,Private,9,Never-married,Sales,White,Male,0,0,48,1,0
23,Private,9,Never-married,Craft-repair,White,Female,0,0,40,1,0
58,Private,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,53,1,1
20,Private,8,Never-married,Craft-repair,White,Male,0,0,40,1,0
62,Private,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,12,1,0
25,Private,9,Never-married,Adm-clerical,Black,Female,4416,0,40,0,0
67,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,2,1,0
37,Local-gov,12,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,0,1
36,Private,9,Divorced,Exec-managerial,White,Female,1831,0,40,1,0
38,Private,11,Separated,Tech-support,White,Female,0,0,20,1,0
23,Private,9,Divorced,Other-service,White,Female,0,0,80,1,0
28,Private,9,Married-civ-spouse,Sales,White,Female,0,0,40,1,0
25,Private,9,Divorced,Exec-managerial,White,Male,0,0,40,1,0
41,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,White,Male,15024,0,55,1,1
63,Private,13,Married-civ-spouse,Sales,White,Male,0,1848,40,1,1
60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,30,1,0
31,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,0
29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,0,0,37,1,0
37,Private,13,Married-civ-spouse,Exec-managerial,White,Female,7688,0,45,1,1
51,Private,5,Married-civ-spouse,Sales,White,Male,0,0,40,1,0
45,Private,10,Married-civ-spouse,Exec-managerial,White,Male,7298,0,40,1,1
27,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
18,Private,10,Never-married,Other-service,White,Male,0,0,20,1,0
34,Private,9,Divorced,Machine-op-inspct,White,Female,0,0,40,1,0
66,Self-emp-not-inc,16,Married-civ-spouse,Sales,White,Male,0,2377,25,1,1
36,Private,9,Married-civ-spouse,Craft-repair,White,Male,0,0,35,1,0
35,Private,13,Divorced,Exec-managerial,White,Female,0,0,40,1,0
27,Private,9,Married-civ-spouse,Sales,White,Male,0,0,45,1,0
29,Private,10,Divorced,Exec-managerial,White,Female,1831,0,40,1,0
25,Private,9,Never-married,Adm-clerical,White,Female,0,0,40,1,0
22,Private,10,Never-married,Other-service,White,Male,0,0,32,1,1
41,Private,10,Married-civ-spouse,Craft-repair,White,Male,0,0,48,1,1
20,Private,12,Never-married,Transport-moving,White,Male,0,0,20,1,0
52,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,1,0
34,Private,10,Separated,Other-service,Black,Female,0,0,37,1,0
44,Private,15,Divorced,Prof-specialty,White,Male,0,0,45,1,1
50,Private,14,Divorced,Sales,White,Female,0,0,40,1,1
49,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,1,1
71,State-gov,15,Married-civ-spouse,Other-service,White,Male,0,0,28,1,0
20,Private,9,Never-married,Other-service,Black,Male,0,0,25,1,0
59,Self-emp-inc,9,Married-civ-spouse,Sales,White,Male,0,0,60,1,1
41,Private,3,Married-civ-spouse,Farming-fishing,White,Male,3411,0,40,0,0
38,Private,10,Divorced,Exec-managerial,White,Female,0,0,42,1,0
55,Local-gov,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
17,Private,5,Never-married,Other-service,White,Female,0,0,20,1,0
45,Private,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,55,1,1
43,Self-emp-not-inc,9,Divorced,Craft-repair,Amer-Indian-Eskimo,Male,0,0,30,1,0
19,Private,8,Never-married,Other-service,White,Male,0,0,25,1,0
33,Private,9,Divorced,Other-service,White,Female,0,0,40,1,0
63,Private,9,Never-married,Exec-managerial,White,Male,0,0,40,1,0
39,Self-emp-not-inc,9,Divorced,Farming-fishing,White,Male,8614,0,50,1,1
34,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,1,0
31,Private,12,Never-married,Machine-op-inspct,White,Male,0,0,40,1,0
21,Private,8,Married-civ-spouse,Craft-repair,White,Male,0,0,40,1,0
23,Private,11,Never-married,Adm-clerical,White,Female,0,0,36,1,0
20,Private,10,Never-married,Handlers-cleaners,White,Female,0,0,8,1,0
45,Private,13,Divorced,Sales,White,Male,0,0,60,1,1
59,Private,9,Married-civ-spouse,Transport-moving,White,Male,0,0,50,1,0
58,Private,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,40,0,1
66,Local-gov,9,Widowed,Adm-clerical,White,Female,0,0,35,1,1
37,Private,11,Married-civ-spouse,Prof-specialty,White,Female,0,1887,35,1,1
29,Private,10,Divorced,Craft-repair,White,Male,0,0,40,1,0
32,State-gov,13,Divorced,Exec-managerial,Asian-Pac-Islander,Female,0,0,40,1,0
39,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,1902,50,1,1
57,Private,9,Widowed,Exec-managerial,White,Female,0,0,45,1,0
57,Private,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
50,Self-emp-inc,9,Married-spouse-absent,Sales,White,Male,0,0,60,1,0
44,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,White,Male,15024,0,65,1,1
56,Private,11,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,1,1
26,Private,14,Never-married,Exec-managerial,White,Female,0,0,48,1,0
26,Self-emp-not-inc,11,Never-married,Farming-fishing,White,Male,0,0,65,1,0
33,Private,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,1,1
36,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,1,1
45,Private,10,Married-civ-spouse,Sales,White,Male,0,0,40,1,1
56,Local-gov,16,Divorced,Prof-specialty,White,Female,0,1669,38,1,0
23,Private,10,Never-married,Sales,White,Male,0,0,36,0,0
23,Private,10,Never-married,Other-service,Black,Male,0,0,25,1,0
35,Local-gov,13,Divorced,Prof-specialty,White,Male,0,0,40,1,0
39,Private,13,Married-civ-spouse,Prof-specialty,White,Female,7688,0,32,1,1
45,Private,9,Divorced,Craft-repair,White,Male,0,0,40,1,0
21,Private,10,Never-married,Sales,White,Female,0,0,25,1,0
56,State-gov,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,0
31,Federal-gov,9,Never-married,Handlers-cleaners,White,Female,0,0,40,1,0
44,Private,8,Never-married,Transport-moving,Black,Male,0,0,36,1,0
31,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,5013,0,40,1,0
20,Private,9,Never-married,Handlers-cleaners,White,Male,0,0,38,1,0
44,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,1,1
19,Private,10,Never-married,Other-service,White,Female,0,0,23,1,0
23,Private,10,Never-married,Sales,White,Female,0,0,40,1,0
21,Private,9,Never-married,Craft-repair,White,Male,0,0,40,0,0
29,State-gov,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,15,1,0
33,Private,10,Separated,Other-service,White,Female,0,0,30,1,0
46,Private,9,Divorced,Exec-managerial,White,Male,0,0,48,1,1
36,Self-emp-inc,10,Married-civ-spouse,Sales,White,Male,15024,0,60,1,1
