age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,us-native,income
18,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,1,0
38,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,1,0
45,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,1,0
27,Local-gov,9,Never-married,Protective-serv,Not-in-family,Black,Male,2174,0,40,1,0
64,Private,3,Widowed,Other-service,Not-in-family,Black,Female,0,0,16,1,0
66,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3432,0,20,1,0
34,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,1,0
45,Self-emp-not-inc,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,1
42,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,1,0
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,1,1
26,Private,6,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,1,0
27,Private,11,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,1,0
21,Private,10,Never-married,Sales,Other-relative,White,Female,0,0,40,1,0
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
20,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,1,0
46,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,1,1
55,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,1,1
28,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,24,1,0
21,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,1,0
36,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,1,0
29,Private,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,1,1
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,1
81,Self-emp-not-inc,2,Widowed,Sales,Other-relative,White,Male,0,0,45,0,0
41,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,1,0
29,Private,13,Never-married,Sales,Own-child,White,Female,0,0,40,1,0
30,Self-emp-not-inc,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
25,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,1,0
42,Federal-gov,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
30,Private,9,Divorced,Transport-moving,Own-child,Black,Male,0,0,40,1,0
18,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,35,1,0
26,Private,7,Never-married,Machine-op-inspct,Unmarried,White,Male,6497,0,48,1,0
30,Private,10,Never-married,Protective-serv,Own-child,White,Male,0,0,48,1,0
61,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,1,0
21,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,1,0
53,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,1,0
41,Self-emp-inc,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2415,55,1,1
43,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,1,1
60,Private,4,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,15,1,0
47,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
48,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,1,0
32,Private,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,1,0
31,Private,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,1,0
33,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,1,0
27,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,1,0
44,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,1
44,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,1,1
37,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
34,Private,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,1,0
51,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
51,Private,14,Divorced,Protective-serv,Unmarried,White,Male,0,0,40,1,0
25,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1,0
25,Private,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,24,0,0
29,Federal-gov,13,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,0,50,1,1
36,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,1,1
55,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,1,0
39,Private,13,Divorced,Sales,Unmarried,White,Female,0,0,40,1,0
31,Private,6,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,1,0
31,Private,15,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,0,0
51,Self-emp-inc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,1,0
30,Private,11,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,2463,0,40,0,0
62,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,32,1,0
37,Private,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,1,1
30,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,1,1
27,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,52,1,0
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,1,1
23,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,1,0
35,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1,0
46,Private,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,1,0
45,Self-emp-inc,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,1,1
27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1,0
46,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1,1
22,Private,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,1,0
37,State-gov,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,30,1,0
42,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0,0
45,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,1,0
33,State-gov,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,0
46,Private,11,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,1,0
24,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,1,0
56,Private,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,1,0
34,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,12,1,1
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,1
48,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,1
45,Private,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,1,0
55,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,50,1,1
41,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
66,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,1,0
29,Federal-gov,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1408,40,1,0
37,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,5013,0,40,1,0
61,Private,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,1,1
64,Private,13,Divorced,Exec-managerial,Unmarried,White,Male,27828,0,50,1,1
35,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,1,0
22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,1,0
58,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2936,0,50,0,0
58,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1,1
24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,48,1,0
34,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,6,1,0
33,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,1,0
33,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,1,0
17,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,15,1,0
27,Private,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,1,1
20,Self-emp-inc,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,1,0
52,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,1755,40,1,1
30,Private,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,1,0
22,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,1,0
20,Private,12,Never-married,Other-service,Not-in-family,White,Female,0,0,40,1,0
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1,1
46,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,1,1
17,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,20,1,0
45,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0,0
27,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,1,0
45,Self-emp-inc,11,Divorced,Sales,Unmarried,White,Female,0,0,30,1,0
26,Self-emp-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,78,1,1
23,Private,12,Never-married,Adm-clerical,Own-child,White,Female,0,1974,20,1,0
44,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,1,0
36,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1741,40,1,0
35,Private,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,1,0
56,Private,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,40,1,0
47,Private,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,1,0
32,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,1,1
29,Private,13,Never-married,Exec-managerial,Own-child,White,Female,3325,0,10,1,0
35,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1,1
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,1,0
36,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3908,0,75,1,0
33,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,1,0
34,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,1,0
24,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,1,0
25,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
31,Self-emp-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,1,0
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0,1
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,1,0
34,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1,0
46,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1,0
19,Local-gov,10,Never-married,Sales,Own-child,White,Female,0,0,16,1,0
26,Private,12,Never-married,Other-service,Own-child,Black,Female,0,0,15,1,0
28,Private,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,1,0
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
49,Local-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0,1
33,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,1,1
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,1
30,Private,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,0,0
18,Private,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,16,1,0
60,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,60,1,1
44,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,56,1,1
43,State-gov,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,1,0
35,Private,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,1,0
58,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,1,0
32,Private,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,0,0
40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,1,0
32,Private,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,1,0
21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,1,0
44,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,0,0
33,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,45,1,1
25,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,1,0
42,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,1,0
27,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,1,0
33,State-gov,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,1,0
50,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,1,0
50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,1,1
46,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1,0
22,Private,12,Never-married,Other-service,Unmarried,White,Female,0,0,35,1,0
66,State-gov,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,20051,0,55,1,1
52,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,45,1,0
57,Self-emp-not-inc,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,0,0
41,Self-emp-not-inc,11,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,1,0
42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,42,1,0
19,Private,8,Never-married,Other-service,Other-relative,White,Female,0,0,30,1,0
45,Local-gov,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,60,1,0
51,Self-emp-not-inc,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,99,1,0
45,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,1,0
48,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,1,0
60,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,1,1
42,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,1,0
19,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,1,0
39,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,1,0
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,1,1
58,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,1,0
36,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,1,0
21,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,1,0
41,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,1
17,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,20,1,0
29,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
52,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,1,0
33,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0,0
38,Private,14,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,1,0
42,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1,1
24,State-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,1,0
59,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1,1
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,45,1,1
54,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,1,1
39,Private,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,1,1
42,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,96,1,0
54,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1,0
50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1,1
42,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,1,0
48,Federal-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,1,1
31,Private,13,Widowed,Other-service,Not-in-family,White,Female,0,0,30,1,0
56,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,1,0
28,Local-gov,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1,1
34,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,1,1
28,Private,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,1,0
44,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,60,1,1
34,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,1,0
26,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,1,1
37,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2824,40,1,1
25,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
48,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
47,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,1,0
17,Private,7,Never-married,Other-service,Other-relative,White,Female,0,0,20,1,0
44,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0,0
46,Local-gov,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,1,0
42,Federal-gov,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,1,0
33,Self-emp-not-inc,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,1,1
61,Private,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,1,0
47,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
35,Private,13,Never-married,Sales,Not-in-family,White,Female,8614,0,45,1,1
62,Private,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,1,0
62,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,0
38,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,1,1
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,0
39,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,42,1,0
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,1,0
58,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,0
35,Self-emp-inc,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,1,0
34,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4064,0,50,1,0
32,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
19,Self-emp-inc,9,Never-married,Sales,Own-child,White,Male,0,0,40,1,0
41,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1,0
24,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,1,0
48,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1,0
32,Private,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,1,0
47,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,1,0
38,Private,15,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,1,0
18,Private,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,1,0
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
36,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,1,1
40,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,1,0
56,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,1,0
50,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,1,1
55,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6418,0,50,1,1
32,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1,0
41,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,1,1
28,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,52,1,0
53,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1,0
60,Local-gov,13,Separated,Prof-specialty,Unmarried,White,Female,5455,0,55,1,0
21,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,20,1,0
29,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1,0
73,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,1,1
43,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1,1
45,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1,0
36,Private,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,1,1
25,Private,9,Never-married,Sales,Other-relative,White,Female,0,0,50,1,0
38,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,1,0
30,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,1,0
49,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,1,1
41,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1,0
27,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1,0
64,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,1,0
